,Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
1246,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1247,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,457fc4,No,,INP No,,,INP No,,
1248,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1249,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1250,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1251,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1252,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1253,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1254,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1255,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,69b839,Yes,,REM Yes,,,REM Yes,,
1256,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,INP Yes,,
1257,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,REM Yes,,
1258,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,REM Yes,,
1259,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,REM Yes,,
1260,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,INP Yes,,
1261,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,INP Yes,,
1262,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,4871db,No,,INP No,,,INP No,,
1263,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,4871db,No,,INP Yes,,,REM Yes,,
1264,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,cc76c1,No,,INP Yes,,,INP Yes,,
1265,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,cc76c1,No,,REM Yes,,,REM Yes,,
1266,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,cc76c1,No,,REM Yes,,,REM Yes,,
1267,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,cc76c1,No,,INP Yes,,,INP Yes,,
1268,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,cc76c1,No,,REM Yes,,,REM Yes,,
1269,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,cc76c1,No,,REM Yes,,,REM Yes,,
1270,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,cc76c1,No,,REM Yes,,,REM Yes,,
1271,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1272,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1273,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1274,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1275,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP No,,,INP No,,
1276,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1277,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1278,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,1b2486,No,,INP Yes,,,INP Yes,,
1279,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1280,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1281,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1282,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1283,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1284,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1285,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1286,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,5dc18a,Yes,,REM Yes,,,REM Yes,,
1287,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1288,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1289,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1290,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP No,,,INP Yes,,
1291,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1292,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1293,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP No,,,INP No,,
1294,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,9c0bec,No,,INP Yes,,,INP Yes,,
1295,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1296,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1297,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1298,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP Yes,,,INP Yes,,
1299,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1300,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1301,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1302,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,8e17e5,No,,INP No,,,INP No,,
1303,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP No,,,INP No,,
1304,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP No,,
1305,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP Yes,,
1306,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP No,,,INP No,,
1307,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP Yes,,
1308,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP Yes,,
1309,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP Yes,,
1310,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,104ef1,No,,INP Yes,,,INP Yes,,
1311,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1312,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1313,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP Yes,,,INP Yes,,
1314,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1315,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1316,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1317,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1318,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,e7c2f6,No,,INP No,,,INP No,,
1319,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP Yes,,,INP Yes,,
1320,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP Yes,,,INP Yes,,
1321,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP Yes,,,INP Yes,,
1322,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP No,,,INP Yes,,
1323,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP Yes,,,INP Yes,,
1324,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP No,,,INP No,,
1325,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP No,,,INP No,,
1326,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,a9412e,No,,INP No,,,INP No,,
1327,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1328,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1329,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP Yes,,,INP Yes,,
1330,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1331,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1332,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1333,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
1334,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,8de36f,No,,INP No,,,INP No,,
