Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,180944637,No,,INP No,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,180944637,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,184582261,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,868196282,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,868196282,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,868196282,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,843507589,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,843507589,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,843507589,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,843507589,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,843507589,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,843507589,No,,INP Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,843507589,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,843507589,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,539138558,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,257458803,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,805529426,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,481848334,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,750152061,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,460632569,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,460632569,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,784288331,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,398488234,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,398488234,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,308028895,No,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,308028895,No,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,308028895,No,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,308028895,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,308028895,No,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,308028895,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,308028895,No,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,308028895,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,805887144,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,888770342,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,888770342,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,65586680,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,99143110,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,99143110,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,99143110,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,99143110,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,99143110,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,99143110,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,99143110,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,99143110,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,385235874,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,385235874,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,385235874,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,385235874,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,385235874,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,385235874,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,385235874,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,385235874,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,643393363,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,643393363,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,673287463,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,348244230,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,947559557,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,746063116,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,643438251,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,597803192,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,300828911,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,300828911,No,,INP Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,318182752,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,318182752,No,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,318182752,No,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,318182752,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,318182752,No,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,318182752,No,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,318182752,No,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,133800977,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,133800977,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,456589958,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,443662199,No,,INP No,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,443662199,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,443662199,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,662471282,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,662471282,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,422367737,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,422367737,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,422367737,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,246428556,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,246428556,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,107136798,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,107136798,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,107136798,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,107136798,No,,INP No,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,107136798,No,,INP Yes,,,INP Yes,,
